idx,op,name,ne0,ne1,ne2,ne3,us
1664,PERMUTE, (reshaped) (permuted),9216,12,6,6,1
1665,CONT, (reshaped) (permuted) (cont),9216,12,6,6,105
1666,RESHAPE, (reshaped) (permuted) (cont) (reshaped),768,144,36,1,0
1667,MUL_MAT,node_1667,2304,144,36,1,986
1668,CPY,bb.layers.2.blocks.15.attn.qkv.bias (copy),2304,1,1,1,7
1669,ADD,node_1669,2304,144,36,1,298
1670,RESHAPE, (reshaped),32,24,3,5184,0
1671,PERMUTE, (reshaped) (permuted),32,24,5184,3,0
1672,CONT, (reshaped) (permuted) (cont),32,24,5184,3,570
1673,VIEW, (reshaped) (permuted) (cont) (view),32,24,5184,1,0
1674,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,36,1
1675,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,24,36,1
1676,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,24,36,104
1677,VIEW, (reshaped) (permuted) (cont) (view),32,24,5184,1,1
1678,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,36,1
1679,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,36,1
1680,VIEW, (reshaped) (permuted) (cont) (view),32,24,5184,1,0
1681,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,36,0
1682,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,36,0
1683,MUL_MAT,node_1683,144,144,24,36,532
1684,RESHAPE,swin_layer_64x64.attn_mask (reshaped),144,144,1,36,0
1685,REPEAT,node_1685,144,144,24,36,1533
1686,GET_ROWS,node_1686,24,20736,1,1,76
1687,RESHAPE, (reshaped),24,144,144,1,1
1688,PERMUTE, (reshaped) (permuted),144,144,24,1,1
1689,CPY, (reshaped) (permuted) (copy),144,144,24,1,34
1690,ADD,node_1690,144,144,24,36,277
1691,SOFT_MAX,node_1691,144,144,24,36,1257
1692,MUL_MAT,node_1692,32,144,24,36,340
1693,PERMUTE, (permuted),32,24,144,36,1
1694,CONT, (permuted) (cont),32,24,144,36,197
1695,RESHAPE, (permuted) (cont) (reshaped),768,144,36,1,1
1696,MUL_MAT,node_1696,768,144,36,1,357
1697,CPY,bb.layers.2.blocks.15.attn.proj.bias (copy),768,1,1,1,7
1698,ADD,bb.layers.2.blocks.15.attn,768,144,36,1,103
1699,RESHAPE,bb.layers.2.blocks.15.attn (reshaped),9216,12,6,6,0
1700,PERMUTE,bb.layers.2.blocks.15.attn (reshaped) (permuted),9216,6,12,6,1
1701,CONT,bb.layers.2.blocks.15.attn (reshaped) (permuted) (cont),9216,6,12,6,106
1702,RESHAPE,bb.layers.2.blocks.15.attn (reshaped) (permuted) (cont) (reshap,768,72,72,1,1
1703,ROLL,node_1703,768,72,72,1,198
1704,RESHAPE, (reshaped),768,72,72,1,1
1705,VIEW, (reshaped) (view),768,64,64,1,1
1706,CONT, (reshaped) (view) (cont),768,64,64,1,83
1707,RESHAPE, (reshaped) (view) (cont) (reshaped),768,4096,1,1,0
1708,ADD, (reshaped) (view) (cont) (reshaped) (view),768,4096,1,1,119
1709,NORM,node_1709,768,4096,1,1,108
1710,CPY,bb.layers.2.blocks.15.norm2.weight (copy),768,1,1,1,6
1711,MUL,node_1711,768,4096,1,1,84
1712,CPY,bb.layers.2.blocks.15.norm2.bias (copy),768,1,1,1,7
1713,ADD,bb.layers.2.blocks.15.norm2,768,4096,1,1,82
1714,MUL_MAT,node_1714,3072,4096,1,1,767
1715,CPY,bb.layers.2.blocks.15.mlp.fc1.bias (copy),3072,1,1,1,7
1716,ADD,node_1716,3072,4096,1,1,309
1717,UNARY, (view),3072,4096,1,1,311
1718,MUL_MAT,node_1718,768,4096,1,1,741
1719,CPY,bb.layers.2.blocks.15.mlp.fc2.bias (copy),768,1,1,1,6
1720,ADD,bb.layers.2.blocks.15.mlp,768,4096,1,1,81
1721,ADD,bb.layers.2.blocks.15,768,4096,1,1,119
1722,NORM,node_1722,768,4096,1,1,106
1723,CPY,bb.layers.2.blocks.16.norm1.weight (copy),768,1,1,1,7
1724,MUL,node_1724,768,4096,1,1,83
1725,CPY,bb.layers.2.blocks.16.norm1.bias (copy),768,1,1,1,6
1726,ADD,bb.layers.2.blocks.16.norm1,768,4096,1,1,81
1727,RESHAPE,bb.layers.2.blocks.16.norm1 (reshaped),768,64,64,1,1
1728,PAD,node_1728,768,72,72,1,95
1729,RESHAPE, (reshaped),9216,6,12,6,0
1730,PERMUTE, (reshaped) (permuted),9216,12,6,6,0
1731,CONT, (reshaped) (permuted) (cont),9216,12,6,6,106
1732,RESHAPE, (reshaped) (permuted) (cont) (reshaped),768,144,36,1,0
1733,MUL_MAT,node_1733,2304,144,36,1,996
1734,CPY,bb.layers.2.blocks.16.attn.qkv.bias (copy),2304,1,1,1,7
1735,ADD,node_1735,2304,144,36,1,293
1736,RESHAPE, (reshaped),32,24,3,5184,0
1737,PERMUTE, (reshaped) (permuted),32,24,5184,3,1
1738,CONT, (reshaped) (permuted) (cont),32,24,5184,3,570
1739,VIEW, (reshaped) (permuted) (cont) (view),32,24,5184,1,1
1740,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,36,0
1741,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,24,36,1
1742,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,24,36,102
1743,VIEW, (reshaped) (permuted) (cont) (view),32,24,5184,1,1
1744,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,36,1
1745,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,36,1
1746,VIEW, (reshaped) (permuted) (cont) (view),32,24,5184,1,0
1747,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,36,0
1748,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,36,0
1749,MUL_MAT,node_1749,144,144,24,36,542
1750,RESHAPE,swin_layer_64x64.attn_mask (reshaped),144,144,1,36,1
1751,REPEAT,node_1751,144,144,24,36,1506
1752,GET_ROWS,node_1752,24,20736,1,1,76
1753,RESHAPE, (reshaped),24,144,144,1,1
1754,PERMUTE, (reshaped) (permuted),144,144,24,1,1
1755,CPY, (reshaped) (permuted) (copy),144,144,24,1,35
1756,ADD,node_1756,144,144,24,36,277
1757,SOFT_MAX,node_1757,144,144,24,36,1258
1758,MUL_MAT,node_1758,32,144,24,36,336
1759,PERMUTE, (permuted),32,24,144,36,1
1760,CONT, (permuted) (cont),32,24,144,36,198
1761,RESHAPE, (permuted) (cont) (reshaped),768,144,36,1,1
1762,MUL_MAT,node_1762,768,144,36,1,357
1763,CPY,bb.layers.2.blocks.16.attn.proj.bias (copy),768,1,1,1,7
1764,ADD,bb.layers.2.blocks.16.attn,768,144,36,1,103
1765,RESHAPE,bb.layers.2.blocks.16.attn (reshaped),9216,12,6,6,1
1766,PERMUTE,bb.layers.2.blocks.16.attn (reshaped) (permuted),9216,6,12,6,1
1767,CONT,bb.layers.2.blocks.16.attn (reshaped) (permuted) (cont),9216,6,12,6,105
1768,RESHAPE,bb.layers.2.blocks.16.attn (reshaped) (permuted) (cont) (reshap,768,72,72,1,0
1769,RESHAPE,bb.layers.2.blocks.16.attn (reshaped) (permuted) (cont) (reshap,768,72,72,1,1
1770,VIEW,bb.layers.2.blocks.16.attn (reshaped) (permuted) (cont) (reshap,768,64,64,1,1
1771,CONT,bb.layers.2.blocks.16.attn (reshaped) (permuted) (cont) (reshap,768,64,64,1,83
1772,RESHAPE,bb.layers.2.blocks.16.attn (reshaped) (permuted) (cont) (reshap,768,4096,1,1,1
1773,ADD,bb.layers.2.blocks.16.attn (reshaped) (permuted) (cont) (reshap,768,4096,1,1,119
1774,NORM,node_1774,768,4096,1,1,105
1775,CPY,bb.layers.2.blocks.16.norm2.weight (copy),768,1,1,1,6
1776,MUL,node_1776,768,4096,1,1,83
1777,CPY,bb.layers.2.blocks.16.norm2.bias (copy),768,1,1,1,7
1778,ADD,bb.layers.2.blocks.16.norm2,768,4096,1,1,82
1779,MUL_MAT,node_1779,3072,4096,1,1,765
1780,CPY,bb.layers.2.blocks.16.mlp.fc1.bias (copy),3072,1,1,1,6
1781,ADD,node_1781,3072,4096,1,1,308
1782,UNARY, (view),3072,4096,1,1,310
1783,MUL_MAT,node_1783,768,4096,1,1,741
1784,CPY,bb.layers.2.blocks.16.mlp.fc2.bias (copy),768,1,1,1,7
1785,ADD,bb.layers.2.blocks.16.mlp,768,4096,1,1,82
1786,ADD,bb.layers.2.blocks.16,768,4096,1,1,119
1787,NORM,node_1787,768,4096,1,1,102
1788,CPY,bb.layers.2.blocks.17.norm1.weight (copy),768,1,1,1,6
1789,MUL,node_1789,768,4096,1,1,82
1790,CPY,bb.layers.2.blocks.17.norm1.bias (copy),768,1,1,1,6
1791,ADD,bb.layers.2.blocks.17.norm1,768,4096,1,1,81
1792,RESHAPE,bb.layers.2.blocks.17.norm1 (reshaped),768,64,64,1,0
1793,PAD,node_1793,768,72,72,1,94
1794,ROLL,node_1794,768,72,72,1,197
1795,RESHAPE, (reshaped),9216,6,12,6,0
1796,PERMUTE, (reshaped) (permuted),9216,12,6,6,0
1797,CONT, (reshaped) (permuted) (cont),9216,12,6,6,105
1798,RESHAPE, (reshaped) (permuted) (cont) (reshaped),768,144,36,1,1
1799,MUL_MAT,node_1799,2304,144,36,1,950
1800,CPY,bb.layers.2.blocks.17.attn.qkv.bias (copy),2304,1,1,1,7
1801,ADD,node_1801,2304,144,36,1,293
1802,RESHAPE, (reshaped),32,24,3,5184,0
1803,PERMUTE, (reshaped) (permuted),32,24,5184,3,1
1804,CONT, (reshaped) (permuted) (cont),32,24,5184,3,571
1805,VIEW, (reshaped) (permuted) (cont) (view),32,24,5184,1,1
1806,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,36,1
1807,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,24,36,0
1808,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,24,36,103
